bbox, 1535.0032, 600.0027, -1040.0000, 1400.0001, 400.0019, 550.0000
cut, 2.5352, 0.7798, -0.9441, -0.005336, -0.005898, 0.995396, 0.095519
cut, 2.5391, 0.7797, -0.9463, -0.005495, -0.004173, 0.995487, 0.094645
cut, 2.5430, 0.7796, -0.9485, -0.005654, -0.002455, 0.995577, 0.093746
cut, 2.5469, 0.7796, -0.9507, -0.005811, -0.000745, 0.995666, 0.092821
cut, 2.5508, 0.7795, -0.9529, -0.005968, 0.000957, 0.995752, 0.091873
cut, 2.5546, 0.7794, -0.9552, -0.006124, 0.002651, 0.995838, 0.090902
cut, 2.5584, 0.7793, -0.9574, -0.006280, 0.004337, 0.995921, 0.089908
cut, 2.5623, 0.7792, -0.9597, -0.006434, 0.006013, 0.996002, 0.088892
cut, 2.5661, 0.7791, -0.9620, -0.006588, 0.007680, 0.996082, 0.087856
cut, 2.5699, 0.7790, -0.9644, -0.006741, 0.009337, 0.996159, 0.086799
cut, 2.5737, 0.7790, -0.9667, -0.006893, 0.010984, 0.996235, 0.085724
cut, 2.5775, 0.7789, -0.9691, -0.007045, 0.012621, 0.996308, 0.084630
cut, 2.5812, 0.7788, -0.9715, -0.007196, 0.014246, 0.996378, 0.083519
cut, 2.5850, 0.7787, -0.9739, -0.007346, 0.015861, 0.996447, 0.082391
cut, 2.5887, 0.7786, -0.9763, -0.007495, 0.017464, 0.996513, 0.081247
cut, 2.5925, 0.7785, -0.9787, -0.007644, 0.019055, 0.996576, 0.080089
cut, 2.5962, 0.7784, -0.9812, -0.007792, 0.020634, 0.996637, 0.078915
cut, 2.5999, 0.7784, -0.9837, -0.007939, 0.022201, 0.996696, 0.077729
cut, 2.6036, 0.7783, -0.9861, -0.008085, 0.023754, 0.996752, 0.076530
cut, 2.6072, 0.7782, -0.9887, -0.008231, 0.025295, 0.996805, 0.075319
cut, 2.6109, 0.7781, -0.9912, -0.008376, 0.026822, 0.996855, 0.074096
cut, 2.6146, 0.7780, -0.9937, -0.008520, 0.028335, 0.996903, 0.072864
cut, 2.6182, 0.7779, -0.9963, -0.008664, 0.029834, 0.996948, 0.071622
cut, 2.6218, 0.7779, -0.9989, -0.008806, 0.031318, 0.996990, 0.070372
cut, 2.6254, 0.7778, -1.0015, -0.008948, 0.032788, 0.997030, 0.069113
cut, 2.6290, 0.7777, -1.0041, -0.009089, 0.034243, 0.997066, 0.067848
cut, 2.6326, 0.7776, -1.0067, -0.009229, 0.035682, 0.997100, 0.066576
cut, 2.6362, 0.7776, -1.0094, -0.009368, 0.037106, 0.997132, 0.065298
cut, 2.6397, 0.7775, -1.0121, -0.009507, 0.038514, 0.997160, 0.064016
cut, 2.6432, 0.7774, -1.0148, -0.009644, 0.039905, 0.997186, 0.062730
cut, 2.6468, 0.7773, -1.0175, -0.009781, 0.041281, 0.997209, 0.061441
cut, 2.6503, 0.7773, -1.0202, -0.009916, 0.042639, 0.997229, 0.060149
cut, 2.6538, 0.7772, -1.0229, -0.010051, 0.043980, 0.997247, 0.058855
cut, 2.6572, 0.7772, -1.0257, -0.010184, 0.045305, 0.997262, 0.057561
cut, 2.6587, 0.7771, -1.0269, -0.010243, 0.045877, 0.997267, 0.056996
cut, 2.6627, 0.7797, -1.0286, -0.010296, 0.039795, 0.997931, 0.049445
cut, 2.6666, 0.7823, -1.0302, -0.010350, 0.033544, 0.998514, 0.041683
cut, 2.6705, 0.7849, -1.0319, -0.010406, 0.027124, 0.999009, 0.033708
cut, 2.6745, 0.7875, -1.0336, -0.010464, 0.020533, 0.999409, 0.025521
cut, 2.6784, 0.7901, -1.0352, -0.010524, 0.013772, 0.999703, 0.017119
cut, 2.6823, 0.7927, -1.0369, -0.010585, 0.006842, 0.999884, 0.008505
cut, 2.6861, 0.7952, -1.0385, -0.010644, 0.000000, 0.999943, 0.000000
cut, 2.9450, 0.7952, -1.0385, -0.010644, 0.000000, 0.999943, 0.000000
cut, 2.9450, 0.7952, -0.3900, -0.010644, 0.000000, 0.999943, 0.000000
p2p,
cut, 2.2350, 1.0000, -0.3400, 0.000000, 0.707107, 0.707107, 0.000000
cut, 2.2350, 1.0000, -1.0900, 0.000000, 0.707107, 0.707107, 0.000000
cut, 2.2350, 1.0100, -1.0900, 0.000000, 0.707107, 0.707107, 0.000000
cut, 2.2350, 1.0100, -0.3900, 0.000000, 0.707107, 0.707107, 0.000000
cut, 2.2350, 0.6000, -0.3900, 0.000000, 0.707107, 0.707107, 0.000000
cut, 2.2350, 0.6000, -1.0900, 0.000000, 0.707107, 0.707107, 0.000000
cut, 2.2350, 0.5900, -1.0900, 0.000000, 0.707107, 0.707107, 0.000000
cut, 2.2350, 0.5900, -0.3900, 0.000000, 0.707107, 0.707107, 0.000000
