bbox, 209.2779, 7424.8696, -3101.8853, 1737.4181, 725.7474, 1045.6676
cut, -0.1397, 2.0395, -0.7202, -0.088723, -0.606992, 0.781436, 0.114221
cut, -0.1445, 2.0383, -0.7202, -0.090536, -0.606725, 0.781091, 0.116556
cut, -0.1493, 2.0370, -0.7202, -0.092342, -0.606452, 0.780741, 0.118880
cut, -0.1542, 2.0358, -0.7202, -0.094140, -0.606176, 0.780385, 0.121195
cut, -0.1590, 2.0346, -0.7202, -0.095931, -0.605895, 0.780023, 0.123501
cut, -0.1639, 2.0333, -0.7202, -0.097714, -0.605610, 0.779656, 0.125796
cut, -0.1687, 2.0321, -0.7202, -0.099489, -0.605321, 0.779284, 0.128082
cut, -0.1736, 2.0309, -0.7202, -0.101257, -0.605028, 0.778907, 0.130357
cut, -0.1784, 2.0296, -0.7202, -0.103016, -0.604731, 0.778524, 0.132622
cut, -0.1833, 2.0284, -0.7202, -0.104768, -0.604430, 0.778137, 0.134877
cut, -0.1881, 2.0271, -0.7202, -0.106511, -0.604125, 0.777744, 0.137121
cut, -0.1929, 2.0259, -0.7202, -0.108246, -0.603816, 0.777347, 0.139355
cut, -0.1978, 2.0247, -0.7201, -0.109973, -0.603504, 0.776945, 0.141578
cut, -0.2026, 2.0234, -0.7201, -0.111692, -0.603189, 0.776539, 0.143791
cut, -0.2075, 2.0222, -0.7201, -0.113402, -0.602869, 0.776128, 0.145993
cut, -0.2123, 2.0210, -0.7201, -0.115104, -0.602547, 0.775713, 0.148184
cut, -0.2172, 2.0197, -0.7201, -0.116797, -0.602221, 0.775293, 0.150364
cut, -0.2220, 2.0185, -0.7201, -0.118482, -0.601892, 0.774869, 0.152532
cut, -0.2269, 2.0172, -0.7201, -0.120158, -0.601559, 0.774441, 0.154690
cut, -0.2317, 2.0160, -0.7201, -0.121826, -0.601224, 0.774009, 0.156837
cut, -0.2365, 2.0148, -0.7201, -0.123484, -0.600885, 0.773574, 0.158973
cut, -0.2414, 2.0135, -0.7201, -0.125134, -0.600544, 0.773134, 0.161097
cut, -0.2462, 2.0123, -0.7201, -0.126776, -0.600200, 0.772691, 0.163210
cut, -0.2511, 2.0111, -0.7201, -0.128408, -0.599852, 0.772244, 0.165311
cut, -0.2559, 2.0098, -0.7201, -0.130031, -0.599503, 0.771794, 0.167401
cut, -0.2608, 2.0086, -0.7201, -0.131646, -0.599150, 0.771340, 0.169480
cut, -0.2656, 2.0074, -0.7200, -0.133252, -0.598795, 0.770883, 0.171547
cut, -0.2705, 2.0061, -0.7200, -0.134848, -0.598438, 0.770422, 0.173602
cut, -0.2753, 2.0049, -0.7200, -0.136436, -0.598078, 0.769959, 0.175646
cut, -0.2801, 2.0036, -0.7200, -0.138015, -0.597715, 0.769492, 0.177679
cut, -0.2850, 2.0024, -0.7200, -0.139584, -0.597351, 0.769023, 0.179699
cut, -0.2898, 2.0012, -0.7200, -0.141145, -0.596984, 0.768551, 0.181709
cut, -0.2947, 1.9999, -0.7200, -0.142696, -0.596615, 0.768076, 0.183706
cut, -0.2995, 1.9987, -0.7200, -0.144239, -0.596244, 0.767598, 0.185691
cut, -0.3044, 1.9975, -0.7200, -0.145772, -0.595871, 0.767118, 0.187665
cut, -0.3092, 1.9962, -0.7200, -0.147296, -0.595496, 0.766635, 0.189628
cut, -0.3141, 1.9950, -0.7200, -0.148811, -0.595119, 0.766150, 0.191578
cut, -0.3189, 1.9937, -0.7200, -0.150317, -0.594741, 0.765663, 0.193517
cut, -0.3238, 1.9925, -0.7200, -0.151814, -0.594360, 0.765173, 0.195443
cut, -0.3286, 1.9913, -0.7200, -0.153301, -0.593978, 0.764682, 0.197358
cut, -0.3334, 1.9900, -0.7199, -0.154780, -0.593595, 0.764188, 0.199262
cut, -0.3383, 1.9888, -0.7199, -0.156249, -0.593210, 0.763692, 0.201153
cut, -0.3431, 1.9876, -0.7199, -0.157709, -0.592823, 0.763195, 0.203033
cut, -0.3480, 1.9863, -0.7199, -0.159160, -0.592435, 0.762695, 0.204901
cut, -0.3528, 1.9851, -0.7199, -0.160602, -0.592046, 0.762194, 0.206757
cut, -0.3577, 1.9839, -0.7199, -0.162035, -0.591656, 0.761691, 0.208602
cut, -0.3625, 1.9826, -0.7199, -0.163458, -0.591264, 0.761187, 0.210435
cut, -0.3674, 1.9814, -0.7199, -0.164873, -0.590871, 0.760681, 0.212256
cut, -0.3722, 1.9801, -0.7199, -0.166278, -0.590477, 0.760174, 0.214065
cut, -0.3770, 1.9789, -0.7199, -0.167675, -0.590082, 0.759666, 0.215863
cut, -0.3819, 1.9777, -0.7199, -0.169062, -0.589686, 0.759156, 0.217649
cut, -0.3867, 1.9764, -0.7199, -0.170440, -0.589289, 0.758645, 0.219423
cut, -0.3916, 1.9752, -0.7199, -0.171810, -0.588891, 0.758133, 0.221186
cut, -0.3964, 1.9740, -0.7199, -0.173170, -0.588493, 0.757620, 0.222937
cut, -0.4013, 1.9727, -0.7198, -0.174521, -0.588093, 0.757105, 0.224677
cut, -0.4061, 1.9715, -0.7198, -0.175864, -0.587693, 0.756590, 0.226405
cut, -0.4110, 1.9702, -0.7198, -0.177197, -0.587293, 0.756075, 0.228122
cut, -0.4158, 1.9690, -0.7198, -0.178522, -0.586891, 0.755558, 0.229827
cut, -0.4206, 1.9678, -0.7198, -0.179837, -0.586490, 0.755041, 0.231521
cut, -0.4255, 1.9665, -0.7198, -0.181144, -0.586087, 0.754523, 0.233203
cut, -0.4303, 1.9653, -0.7198, -0.182442, -0.585685, 0.754004, 0.234874
cut, -0.4352, 1.9641, -0.7198, -0.183732, -0.585281, 0.753485, 0.236534
cut, -0.4400, 1.9628, -0.7198, -0.185012, -0.584878, 0.752966, 0.238183
cut, -0.4449, 1.9616, -0.7198, -0.186284, -0.584474, 0.752446, 0.239820
cut, -0.4497, 1.9604, -0.7198, -0.187547, -0.584070, 0.751926, 0.241446
cut, -0.4546, 1.9591, -0.7198, -0.188802, -0.583666, 0.751405, 0.243061
cut, -0.4594, 1.9579, -0.7198, -0.190048, -0.583261, 0.750884, 0.244665
cut, -0.4642, 1.9566, -0.7198, -0.191285, -0.582856, 0.750363, 0.246258
cut, -0.4691, 1.9554, -0.7197, -0.192514, -0.582452, 0.749842, 0.247840
cut, -0.4739, 1.9542, -0.7197, -0.193734, -0.582047, 0.749321, 0.249411
cut, -0.4788, 1.9529, -0.7197, -0.194946, -0.581642, 0.748800, 0.250971
cut, -0.4836, 1.9517, -0.7197, -0.196149, -0.581237, 0.748279, 0.252521
cut, -0.4885, 1.9505, -0.7197, -0.197344, -0.580833, 0.747758, 0.254059
cut, -0.4933, 1.9492, -0.7197, -0.198531, -0.580428, 0.747237, 0.255587
cut, -0.4982, 1.9480, -0.7197, -0.199710, -0.580024, 0.746717, 0.257104
cut, -0.5030, 1.9467, -0.7197, -0.200880, -0.579620, 0.746196, 0.258611
cut, -0.5078, 1.9455, -0.7197, -0.202042, -0.579216, 0.745676, 0.260107
cut, -0.5127, 1.9443, -0.7197, -0.203196, -0.578812, 0.745156, 0.261592
cut, -0.5175, 1.9430, -0.7197, -0.204341, -0.578408, 0.744637, 0.263067
cut, -0.5224, 1.9418, -0.7197, -0.205479, -0.578005, 0.744118, 0.264532
cut, -0.5272, 1.9406, -0.7197, -0.206609, -0.577602, 0.743599, 0.265986
cut, -0.5321, 1.9393, -0.7196, -0.207730, -0.577200, 0.743081, 0.267430
cut, -0.5369, 1.9381, -0.7196, -0.208844, -0.576798, 0.742564, 0.268864
cut, -0.5418, 1.9369, -0.7196, -0.209950, -0.576396, 0.742047, 0.270287
cut, -0.5466, 1.9356, -0.7196, -0.211048, -0.575995, 0.741530, 0.271701
cut, -0.5514, 1.9344, -0.7196, -0.212138, -0.575595, 0.741015, 0.273104
cut, -0.5563, 1.9331, -0.7196, -0.213220, -0.575194, 0.740499, 0.274498
cut, -0.5611, 1.9319, -0.7196, -0.214295, -0.574795, 0.739985, 0.275881
cut, -0.5660, 1.9307, -0.7196, -0.215362, -0.574396, 0.739472, 0.277255
cut, -0.5708, 1.9294, -0.7196, -0.216422, -0.573998, 0.738959, 0.278619
cut, -0.5757, 1.9282, -0.7196, -0.217473, -0.573600, 0.738447, 0.279973
cut, -0.5805, 1.9270, -0.7196, -0.218518, -0.573203, 0.737936, 0.281318
cut, -0.5854, 1.9257, -0.7196, -0.219555, -0.572807, 0.737425, 0.282652
cut, -0.5902, 1.9245, -0.7196, -0.220584, -0.572411, 0.736916, 0.283978
cut, -0.5950, 1.9232, -0.7196, -0.221606, -0.572016, 0.736407, 0.285294
cut, -0.5999, 1.9220, -0.7195, -0.222621, -0.571622, 0.735900, 0.286600
cut, -0.6047, 1.9208, -0.7195, -0.223629, -0.571228, 0.735393, 0.287897
cut, -0.6096, 1.9195, -0.7195, -0.224629, -0.570836, 0.734888, 0.289185
cut, -0.6144, 1.9183, -0.7195, -0.225622, -0.570444, 0.734384, 0.290464
cut, -0.6193, 1.9171, -0.7195, -0.226608, -0.570053, 0.733880, 0.291733
cut, -0.6241, 1.9158, -0.7195, -0.227587, -0.569663, 0.733378, 0.292994
cut, -0.6290, 1.9146, -0.7195, -0.228559, -0.569273, 0.732877, 0.294245
cut, -0.6338, 1.9133, -0.7195, -0.229524, -0.568885, 0.732377, 0.295487
cut, -0.6386, 1.9121, -0.7195, -0.230482, -0.568498, 0.731878, 0.296721
cut, -0.6435, 1.9109, -0.7195, -0.231434, -0.568111, 0.731380, 0.297945
cut, -0.6483, 1.9096, -0.7195, -0.232378, -0.567725, 0.730884, 0.299161
cut, -0.6532, 1.9084, -0.7195, -0.233315, -0.567341, 0.730389, 0.300368
cut, -0.6580, 1.9072, -0.7195, -0.234246, -0.566957, 0.729895, 0.301566
cut, -0.6629, 1.9059, -0.7195, -0.235171, -0.566574, 0.729402, 0.302756
cut, -0.6677, 1.9047, -0.7194, -0.236088, -0.566193, 0.728910, 0.303937
cut, -0.6726, 1.9035, -0.7194, -0.236999, -0.565812, 0.728420, 0.305110
cut, -0.6774, 1.9022, -0.7194, -0.237904, -0.565432, 0.727931, 0.306275
cut, -0.6823, 1.9010, -0.7194, -0.238802, -0.565053, 0.727444, 0.307431
cut, -0.6871, 1.8997, -0.7194, -0.239693, -0.564676, 0.726958, 0.308579
cut, -0.6919, 1.8985, -0.7194, -0.240578, -0.564299, 0.726473, 0.309718
cut, -0.6968, 1.8973, -0.7194, -0.241457, -0.563924, 0.725990, 0.310850
cut, -0.7016, 1.8960, -0.7194, -0.242330, -0.563549, 0.725508, 0.311973
cut, -0.7065, 1.8948, -0.7194, -0.243196, -0.563176, 0.725027, 0.313088
cut, -0.7113, 1.8936, -0.7194, -0.244056, -0.562804, 0.724548, 0.314196
cut, -0.7162, 1.8923, -0.7194, -0.244910, -0.562433, 0.724070, 0.315295
cut, -0.7210, 1.8911, -0.7194, -0.245758, -0.562063, 0.723594, 0.316387
cut, -0.7259, 1.8898, -0.7194, -0.246600, -0.561694, 0.723119, 0.317470
cut, -0.7307, 1.8886, -0.7194, -0.247436, -0.561326, 0.722646, 0.318546
cut, -0.7355, 1.8874, -0.7193, -0.248266, -0.560960, 0.722174, 0.319615
cut, -0.7404, 1.8861, -0.7193, -0.249090, -0.560594, 0.721703, 0.320676
cut, -0.7452, 1.8849, -0.7193, -0.249908, -0.560230, 0.721234, 0.321729
cut, -0.7501, 1.8837, -0.7193, -0.250720, -0.559867, 0.720767, 0.322775
cut, -0.7549, 1.8824, -0.7193, -0.251527, -0.559505, 0.720301, 0.323813
cut, -0.7598, 1.8812, -0.7193, -0.252328, -0.559144, 0.719837, 0.324844
cut, -0.7646, 1.8800, -0.7193, -0.253123, -0.558785, 0.719374, 0.325868
cut, -0.7695, 1.8787, -0.7193, -0.253912, -0.558427, 0.718913, 0.326884
cut, -0.7743, 1.8775, -0.7193, -0.254696, -0.558069, 0.718453, 0.327893
cut, -0.7791, 1.8762, -0.7193, -0.255475, -0.557713, 0.717995, 0.328895
cut, -0.7840, 1.8750, -0.7193, -0.256247, -0.557359, 0.717538, 0.329890
cut, -0.7888, 1.8738, -0.7193, -0.257015, -0.557005, 0.717083, 0.330878
cut, -0.7937, 1.8725, -0.7193, -0.257777, -0.556653, 0.716629, 0.331859
cut, -0.7985, 1.8713, -0.7193, -0.258534, -0.556302, 0.716178, 0.332833
cut, -0.8034, 1.8701, -0.7192, -0.259285, -0.555952, 0.715727, 0.333801
cut, -0.8082, 1.8688, -0.7192, -0.260031, -0.555604, 0.715279, 0.334761
cut, -0.8131, 1.8676, -0.7192, -0.260772, -0.555256, 0.714831, 0.335715
cut, -0.8179, 1.8663, -0.7192, -0.261507, -0.554910, 0.714386, 0.336662
cut, -0.8227, 1.8651, -0.7192, -0.262238, -0.554565, 0.713942, 0.337602
cut, -0.8276, 1.8639, -0.7192, -0.262963, -0.554222, 0.713500, 0.338536
cut, -0.8324, 1.8626, -0.7192, -0.263684, -0.553880, 0.713059, 0.339464
cut, -0.8373, 1.8614, -0.7192, -0.264399, -0.553538, 0.712620, 0.340384
cut, -0.8413, 1.8604, -0.7192, -0.264988, -0.553257, 0.712257, 0.341142
cut, -0.8413, 1.6585, -0.7192, -0.264988, -0.553257, 0.712257, 0.341142
cut, -0.8413, 1.6569, -0.7144, -0.262348, -0.554513, 0.713875, 0.337744
cut, -0.8413, 1.6553, -0.7097, -0.259639, -0.555787, 0.715514, 0.334257
cut, -0.8413, 1.6537, -0.7050, -0.256859, -0.557077, 0.717175, 0.330678
cut, -0.8413, 1.6521, -0.7002, -0.254006, -0.558384, 0.718857, 0.327005
cut, -0.8413, 1.6505, -0.6955, -0.251078, -0.559707, 0.720560, 0.323235
cut, -0.8413, 1.6489, -0.6907, -0.248072, -0.561045, 0.722284, 0.319365
cut, -0.8413, 1.6474, -0.6860, -0.244986, -0.562400, 0.724028, 0.315392
cut, -0.8413, 1.6458, -0.6813, -0.241817, -0.563769, 0.725791, 0.311313
cut, -0.8413, 1.6442, -0.6765, -0.238564, -0.565154, 0.727573, 0.307125
cut, -0.8413, 1.6426, -0.6718, -0.235224, -0.566552, 0.729374, 0.302824
cut, -0.8413, 1.6410, -0.6670, -0.231794, -0.567964, 0.731191, 0.298409
cut, -0.8413, 1.6394, -0.6623, -0.228272, -0.569389, 0.733025, 0.293875
cut, -0.8413, 1.6379, -0.6575, -0.224655, -0.570825, 0.734875, 0.289219
cut, -0.8413, 1.6363, -0.6528, -0.220942, -0.572273, 0.736738, 0.284439
cut, -0.8413, 1.6347, -0.6481, -0.217129, -0.573730, 0.738614, 0.279530
cut, -0.8413, 1.6331, -0.6433, -0.213215, -0.575196, 0.740502, 0.274491
cut, -0.8413, 1.6315, -0.6386, -0.209197, -0.576670, 0.742399, 0.269317
cut, -0.8413, 1.6299, -0.6338, -0.205072, -0.578150, 0.744304, 0.264007
cut, -0.8413, 1.6283, -0.6291, -0.200838, -0.579634, 0.746215, 0.258557
cut, -0.8413, 1.6268, -0.6243, -0.196493, -0.581121, 0.748130, 0.252963
cut, -0.8413, 1.6252, -0.6196, -0.192035, -0.582610, 0.750046, 0.247224
cut, -0.8413, 1.6236, -0.6149, -0.187463, -0.584097, 0.751961, 0.241337
cut, -0.8413, 1.6220, -0.6101, -0.182773, -0.585581, 0.753872, 0.235300
cut, -0.8413, 1.6204, -0.6054, -0.177965, -0.587061, 0.755776, 0.229110
cut, -0.8413, 1.6188, -0.6006, -0.173037, -0.588532, 0.757670, 0.222765
cut, -0.8413, 1.6173, -0.5959, -0.167987, -0.589993, 0.759551, 0.216265
cut, -0.8413, 1.6157, -0.5912, -0.162815, -0.591441, 0.761415, 0.209607
cut, -0.8413, 1.6141, -0.5864, -0.157520, -0.592873, 0.763259, 0.202790
cut, -0.8413, 1.6125, -0.5817, -0.152102, -0.594287, 0.765078, 0.195815
cut, -0.8413, 1.6109, -0.5769, -0.146560, -0.595678, 0.766869, 0.188680
cut, -0.8413, 1.6093, -0.5722, -0.140895, -0.597043, 0.768627, 0.181386
cut, -0.8413, 1.6077, -0.5674, -0.135106, -0.598379, 0.770347, 0.173935
cut, -0.8413, 1.6062, -0.5627, -0.129197, -0.599683, 0.772026, 0.166326
cut, -0.8413, 1.6046, -0.5580, -0.123167, -0.600951, 0.773658, 0.158563
cut, -0.8413, 1.6030, -0.5532, -0.117018, -0.602178, 0.775238, 0.150648
cut, -0.8413, 1.6014, -0.5485, -0.110754, -0.603361, 0.776761, 0.142584
cut, -0.8413, 1.5998, -0.5437, -0.104378, -0.604497, 0.778224, 0.134375
cut, -0.8413, 1.5982, -0.5390, -0.097892, -0.605581, 0.779619, 0.126025
cut, -0.8413, 1.5967, -0.5342, -0.091301, -0.606610, 0.780944, 0.117539
cut, -0.8413, 1.5951, -0.5295, -0.084609, -0.607580, 0.782192, 0.108925
cut, -0.8413, 1.5935, -0.5248, -0.077822, -0.608486, 0.783359, 0.100187
cut, -0.8413, 1.5919, -0.5200, -0.070946, -0.609326, 0.784440, 0.091335
cut, -0.8413, 1.5903, -0.5153, -0.063986, -0.610096, 0.785432, 0.082375
cut, -0.8413, 1.5887, -0.5105, -0.056950, -0.610793, 0.786329, 0.073316
cut, -0.8413, 1.5871, -0.5058, -0.049844, -0.611414, 0.787128, 0.064169
cut, -0.8413, 1.5856, -0.5010, -0.042677, -0.611956, 0.787826, 0.054942
cut, -0.8413, 1.5840, -0.4963, -0.035457, -0.612417, 0.788419, 0.045647
cut, -0.8413, 1.5824, -0.4916, -0.028192, -0.612794, 0.788905, 0.036294
cut, -0.8413, 1.5808, -0.4868, -0.020891, -0.613087, 0.789281, 0.026895
cut, -0.8413, 1.5792, -0.4821, -0.013563, -0.613292, 0.789546, 0.017461
cut, -0.8413, 1.5776, -0.4773, -0.006218, -0.613411, 0.789699, 0.008005
cut, -0.8413, 1.5763, -0.4733, 0.000000, -0.613442, 0.789739, 0.000000
